product_name,url,sku,overall_rating,rating,headline,review,sentiment,date,author
Glitter Women Heeled Sandals - Black,https://www.jumia.com.eg/glitter-women-heeled-sandals-black-130733141.html,GL733FS1VYA4NNAFAMZ,4.2 out of 5,5 out of 5,جيد,قيمه مقابل سعر,neutral,05-08-2025,by محمد
Glitter Women Heeled Sandals - Black,https://www.jumia.com.eg/glitter-women-heeled-sandals-black-130733141.html,GL733FS1VYA4NNAFAMZ,4.2 out of 5,3 out of 5,جيد بالنسبة لسعره,جيد بالنسبة لسعره,neutral,10-06-2025,by Princess
Glitter Women Heeled Sandals - Black,https://www.jumia.com.eg/glitter-women-heeled-sandals-black-130733141.html,GL733FS1VYA4NNAFAMZ,4.2 out of 5,5 out of 5,ممتاز,شيك أوى فى اللبس وبيفتح الرجل وخفيف ومريح للاستخدام اليومى وسعرة مناسب,neutral,10-06-2025,by Dina
Glitter Women Heeled Sandals - Black,https://www.jumia.com.eg/glitter-women-heeled-sandals-black-130733141.html,GL733FS1VYA4NNAFAMZ,4.2 out of 5,3 out of 5,الماتريال مش احسن حاجة,خفيفة ومريحة لكن الماتريال مش احسن حاجة وبتفك بسرعة,neutral,02-06-2025,by Menna
Glitter Women Heeled Sandals - Black,https://www.jumia.com.eg/glitter-women-heeled-sandals-black-130733141.html,GL733FS1VYA4NNAFAMZ,4.2 out of 5,5 out of 5,Review,Tohfaaa,neutral,01-06-2025,by Reem Khaled
Glitter Women Heeled Sandals - Black,https://www.jumia.com.eg/glitter-women-heeled-sandals-black-130733141.html,GL733FS1VYA4NNAFAMZ,4.2 out of 5,3 out of 5,حلوة بس مش مريحة للاسف,الاستك كان واسع على رجلي وعور رجلي لكن هي شكلها حلو وخفيفة,neutral,28-05-2025,by Sohaila Khattab
Glitter Women Heeled Sandals - Black,https://www.jumia.com.eg/glitter-women-heeled-sandals-black-130733141.html,GL733FS1VYA4NNAFAMZ,4.2 out of 5,4 out of 5,خفيفه,جميله وخفيفه جدا،للاستعمال اليومي,neutral,18-05-2025,by Israa
Glitter Women Heeled Sandals - Black,https://www.jumia.com.eg/glitter-women-heeled-sandals-black-130733141.html,GL733FS1VYA4NNAFAMZ,4.2 out of 5,5 out of 5,I love it,Fits well and as expected,neutral,13-04-2025,by Adele
Starville Whitening Roll On Sweet Vanilla 60 ml,https://www.jumia.com.eg/starville-whitening-roll-on-sweet-vanilla-60-ml-130010258.html,ST727ST329I0BNAFAMZ,4.6 out of 5,4 out of 5,جيد,ريحته حلوه وخفيفه وبيستمر,neutral,06-07-2025,by Ghada
Starville Whitening Roll On Sweet Vanilla 60 ml,https://www.jumia.com.eg/starville-whitening-roll-on-sweet-vanilla-60-ml-130010258.html,ST727ST329I0BNAFAMZ,4.6 out of 5,5 out of 5,تحفة,سعر اكتر من رائع,neutral,10-06-2025,by ريهام
Starville Whitening Roll On Sweet Vanilla 60 ml,https://www.jumia.com.eg/starville-whitening-roll-on-sweet-vanilla-60-ml-130010258.html,ST727ST329I0BNAFAMZ,4.6 out of 5,4 out of 5,حلو,وريحته مقبوله,neutral,25-05-2025,by Mahmoud
White Baby Wipes - 72 Wipes - 8 Bag,https://www.jumia.com.eg/white-baby-wipes-72-wipes-8-bag-38433507.html,WH837FF15ZRZFNAFAMZ,4.6 out of 5,5 out of 5,تحفه,بحب النوع ده من المناديل,neutral,04-05-2025,by Huda Hodhoda
White Baby Wipes - 72 Wipes - 8 Bag,https://www.jumia.com.eg/white-baby-wipes-72-wipes-8-bag-38433507.html,WH837FF15ZRZFNAFAMZ,4.6 out of 5,2 out of 5,good but missing 2 pack of wipes,good but missing 2 pack of wipes,positive,28-01-2025,by Caroline
White Baby Wipes - 72 Wipes - 8 Bag,https://www.jumia.com.eg/white-baby-wipes-72-wipes-8-bag-38433507.html,WH837FF15ZRZFNAFAMZ,4.6 out of 5,5 out of 5,Perfect,Best of the best,positive,15-01-2025,by Ahmed Eldek
White Baby Wipes - 72 Wipes - 8 Bag,https://www.jumia.com.eg/white-baby-wipes-72-wipes-8-bag-38433507.html,WH837FF15ZRZFNAFAMZ,4.6 out of 5,5 out of 5,كله تمام,تمام,neutral,08-12-2024,by Marwa
White Baby Wipes - 72 Wipes - 8 Bag,https://www.jumia.com.eg/white-baby-wipes-72-wipes-8-bag-38433507.html,WH837FF15ZRZFNAFAMZ,4.6 out of 5,5 out of 5,Good,Good,positive,03-12-2024,by Noha Yassin
White Baby Wipes - 72 Wipes - 8 Bag,https://www.jumia.com.eg/white-baby-wipes-72-wipes-8-bag-38433507.html,WH837FF15ZRZFNAFAMZ,4.6 out of 5,5 out of 5,ممتاز,ممتاز,neutral,29-09-2024,by Ruqaya
White Baby Wipes - 72 Wipes - 8 Bag,https://www.jumia.com.eg/white-baby-wipes-72-wipes-8-bag-38433507.html,WH837FF15ZRZFNAFAMZ,4.6 out of 5,3 out of 5,وايبس,"خشنة على جلد البيبهات الصغيرة
بس لو استعمال عادي كويسة",neutral,18-09-2024,by Ahmed Abd elaziz
White Baby Wipes - 72 Wipes - 8 Bag,https://www.jumia.com.eg/white-baby-wipes-72-wipes-8-bag-38433507.html,WH837FF15ZRZFNAFAMZ,4.6 out of 5,5 out of 5,جميل,جميل,neutral,27-05-2024,by Randa Mohamed
White Baby Wipes - 72 Wipes - 8 Bag,https://www.jumia.com.eg/white-baby-wipes-72-wipes-8-bag-38433507.html,WH837FF15ZRZFNAFAMZ,4.6 out of 5,5 out of 5,سعر مناسب,جميلة,neutral,02-04-2024,by زكريا
White Baby Wipes - 72 Wipes - 8 Bag,https://www.jumia.com.eg/white-baby-wipes-72-wipes-8-bag-38433507.html,WH837FF15ZRZFNAFAMZ,4.6 out of 5,5 out of 5,ممتاز,ممتازة وسعر كويس,neutral,26-03-2024,by Doaa
"NIVEA MEN MEN Antiperspirant Spray for Men, 48h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 150ml",https://www.jumia.com.eg/spray-deep-black-carbon-espresso-150ml-nivea-mpg1152637.html,NI753ST1A62UTNAFAMZ,4.3 out of 5,3 out of 5,جت نيفيا لوحدها من غير الكريم,جت نيفيا لوحدها من غير الكريم,neutral,17-08-2025,by جهاد
"NIVEA MEN MEN Antiperspirant Spray for Men, 48h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 150ml",https://www.jumia.com.eg/spray-deep-black-carbon-espresso-150ml-nivea-mpg1152637.html,NI753ST1A62UTNAFAMZ,4.3 out of 5,5 out of 5,اصلي,ممتاز,neutral,09-08-2025,by ناصر
"NIVEA MEN MEN Antiperspirant Spray for Men, 48h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 150ml",https://www.jumia.com.eg/spray-deep-black-carbon-espresso-150ml-nivea-mpg1152637.html,NI753ST1A62UTNAFAMZ,4.3 out of 5,4 out of 5,جيد,المشكله ان الاسبراي جاي مش متبرشم بأي تغليف ده وجه اعتراضي بس لكن هو ريحته حلوه الاوردر وصل بسرعه والمندوب ذوق كله تمام فيما عدا بس قصه ان الحاجه دي لازم تكون متبرشمه بشكل يضمنلي ان محدش جربها او استخدمها,neutral,21-07-2025,by Hend
"NIVEA MEN MEN Antiperspirant Spray for Men, 48h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 150ml",https://www.jumia.com.eg/spray-deep-black-carbon-espresso-150ml-nivea-mpg1152637.html,NI753ST1A62UTNAFAMZ,4.3 out of 5,2 out of 5,حجم صغير لا يتناسب مع السعر,حجم صغير لا يتناسب مع  السعر و لا ارشحه لاحد,neutral,20-07-2025,by Adel
"NIVEA MEN MEN Antiperspirant Spray for Men, 48h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 150ml",https://www.jumia.com.eg/spray-deep-black-carbon-espresso-150ml-nivea-mpg1152637.html,NI753ST1A62UTNAFAMZ,4.3 out of 5,5 out of 5,منتج اصلي,منتج معروف واصلي وبحالة جيدة وكامل,neutral,20-07-2025,by Raf
"NIVEA MEN MEN Antiperspirant Spray for Men, 48h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 150ml",https://www.jumia.com.eg/spray-deep-black-carbon-espresso-150ml-nivea-mpg1152637.html,NI753ST1A62UTNAFAMZ,4.3 out of 5,5 out of 5,good,good product,positive,28-06-2025,by nour
"NIVEA MEN MEN Antiperspirant Spray for Men, 48h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 150ml",https://www.jumia.com.eg/spray-deep-black-carbon-espresso-150ml-nivea-mpg1152637.html,NI753ST1A62UTNAFAMZ,4.3 out of 5,5 out of 5,ثباته وريحته حلوه,ممتاز ولا كلمه,neutral,09-06-2025,by Saad
"NIVEA MEN MEN Antiperspirant Spray for Men, 48h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 150ml",https://www.jumia.com.eg/spray-deep-black-carbon-espresso-150ml-nivea-mpg1152637.html,NI753ST1A62UTNAFAMZ,4.3 out of 5,4 out of 5,كسر فى العبوة,الحفاظ على الغلاف الخارجى للعبوة,neutral,05-06-2025,by احمد
"NIVEA MEN MEN Antiperspirant Spray for Men, 48h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 150ml",https://www.jumia.com.eg/spray-deep-black-carbon-espresso-150ml-nivea-mpg1152637.html,NI753ST1A62UTNAFAMZ,4.3 out of 5,5 out of 5,القاهره,افضل رائحه,neutral,06-04-2025,by Ola Essam
"NIVEA MEN MEN Antiperspirant Spray for Men, 48h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 150ml",https://www.jumia.com.eg/spray-deep-black-carbon-espresso-150ml-nivea-mpg1152637.html,NI753ST1A62UTNAFAMZ,4.3 out of 5,5 out of 5,جميل,جميل,neutral,03-04-2025,by Muhammad
Garnier Skin Active Fast Bright Cream With Vitamin C - 50ml,https://www.jumia.com.eg/garnier-skin-active-fast-bright-cream-with-vitamin-c-50ml-23074873.html,GA737ST0MJ6YGNAFAMZ,4.1 out of 5,3 out of 5,..,بيدي لون ابيض كإن البشرة مجيرة مش بيساعد على تفتيحها هو مؤقتا بس,neutral,14-05-2025,by Maram
Garnier Skin Active Fast Bright Cream With Vitamin C - 50ml,https://www.jumia.com.eg/garnier-skin-active-fast-bright-cream-with-vitamin-c-50ml-23074873.html,GA737ST0MJ6YGNAFAMZ,4.1 out of 5,4 out of 5,جيد ولكن,جيد للبشرة الدهنية فقط لأن بيسبب جفاف البشرة,neutral,26-03-2025,by احمد
Garnier Skin Active Fast Bright Cream With Vitamin C - 50ml,https://www.jumia.com.eg/garnier-skin-active-fast-bright-cream-with-vitamin-c-50ml-23074873.html,GA737ST0MJ6YGNAFAMZ,4.1 out of 5,5 out of 5,كويس,كويس جدا,neutral,25-03-2025,by Hadeer
Garnier Skin Active Fast Bright Cream With Vitamin C - 50ml,https://www.jumia.com.eg/garnier-skin-active-fast-bright-cream-with-vitamin-c-50ml-23074873.html,GA737ST0MJ6YGNAFAMZ,4.1 out of 5,4 out of 5,hh,ممتاااز,neutral,16-03-2025,by نجلاء
Garnier Skin Active Fast Bright Cream With Vitamin C - 50ml,https://www.jumia.com.eg/garnier-skin-active-fast-bright-cream-with-vitamin-c-50ml-23074873.html,GA737ST0MJ6YGNAFAMZ,4.1 out of 5,5 out of 5,Like it,Like it,neutral,02-02-2025,by Liza Ramzy
Garnier Skin Active Fast Bright Cream With Vitamin C - 50ml,https://www.jumia.com.eg/garnier-skin-active-fast-bright-cream-with-vitamin-c-50ml-23074873.html,GA737ST0MJ6YGNAFAMZ,4.1 out of 5,5 out of 5,جميل تفتيح وقتي ولكن لايدوم,تفتيح وقتي ولكن لايدوم,neutral,22-01-2025,by Manal
Garnier Skin Active Fast Bright Cream With Vitamin C - 50ml,https://www.jumia.com.eg/garnier-skin-active-fast-bright-cream-with-vitamin-c-50ml-23074873.html,GA737ST0MJ6YGNAFAMZ,4.1 out of 5,5 out of 5,كربم جارنييه,"ممتاز
بستعمله بانتظام",neutral,08-12-2024,by فاتن
Garnier Skin Active Fast Bright Cream With Vitamin C - 50ml,https://www.jumia.com.eg/garnier-skin-active-fast-bright-cream-with-vitamin-c-50ml-23074873.html,GA737ST0MJ6YGNAFAMZ,4.1 out of 5,5 out of 5,good,Good,positive,19-11-2024,by shady
Garnier Skin Active Fast Bright Cream With Vitamin C - 50ml,https://www.jumia.com.eg/garnier-skin-active-fast-bright-cream-with-vitamin-c-50ml-23074873.html,GA737ST0MJ6YGNAFAMZ,4.1 out of 5,5 out of 5,جميل جدا,منتج كويس,neutral,17-11-2024,by رافت
Garnier Skin Active Fast Bright Cream With Vitamin C - 50ml,https://www.jumia.com.eg/garnier-skin-active-fast-bright-cream-with-vitamin-c-50ml-23074873.html,GA737ST0MJ6YGNAFAMZ,4.1 out of 5,5 out of 5,من اجمل الكريمات اللي استخدمتها تحفهههه,من اجمل الكريمات اللي استخدمتها تحفهههه,neutral,13-11-2024,by ساندي
"NIVEA MEN MEN Antiperspirant Roll-on for Men, 72h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 50ml",https://www.jumia.com.eg/nivea-men-men-antiperspirant-roll-on-for-men-72h-protection-deep-black-carbon-antibacterial-espresso-scent-50ml-37954554.html,LA197ST0R47HXNAFAMZ,4.3 out of 5,5 out of 5,الرائحه,الرائحه,neutral,24-08-2025,by محمد
"NIVEA MEN MEN Antiperspirant Roll-on for Men, 72h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 50ml",https://www.jumia.com.eg/nivea-men-men-antiperspirant-roll-on-for-men-72h-protection-deep-black-carbon-antibacterial-espresso-scent-50ml-37954554.html,LA197ST0R47HXNAFAMZ,4.3 out of 5,3 out of 5,اصلي و لكن.,المنتج اصلي و لكن الرائحة ليست جيدة كما في الوصف لم تعجبنى,neutral,21-08-2025,by MOHAMED
"NIVEA MEN MEN Antiperspirant Roll-on for Men, 72h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 50ml",https://www.jumia.com.eg/nivea-men-men-antiperspirant-roll-on-for-men-72h-protection-deep-black-carbon-antibacterial-espresso-scent-50ml-37954554.html,LA197ST0R47HXNAFAMZ,4.3 out of 5,5 out of 5,ممتاز,ممتاز,neutral,10-08-2025,by عبدالله
"NIVEA MEN MEN Antiperspirant Roll-on for Men, 72h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 50ml",https://www.jumia.com.eg/nivea-men-men-antiperspirant-roll-on-for-men-72h-protection-deep-black-carbon-antibacterial-espresso-scent-50ml-37954554.html,LA197ST0R47HXNAFAMZ,4.3 out of 5,4 out of 5,جيد,"الريحة جيدة, مش افضل حاجة لكنها جيدة ومقبولة جداً.",neutral,27-07-2025,by shehab
"NIVEA MEN MEN Antiperspirant Roll-on for Men, 72h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 50ml",https://www.jumia.com.eg/nivea-men-men-antiperspirant-roll-on-for-men-72h-protection-deep-black-carbon-antibacterial-espresso-scent-50ml-37954554.html,LA197ST0R47HXNAFAMZ,4.3 out of 5,5 out of 5,جميل,جميل,neutral,15-06-2025,by Ahmed
"NIVEA MEN MEN Antiperspirant Roll-on for Men, 72h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 50ml",https://www.jumia.com.eg/nivea-men-men-antiperspirant-roll-on-for-men-72h-protection-deep-black-carbon-antibacterial-espresso-scent-50ml-37954554.html,LA197ST0R47HXNAFAMZ,4.3 out of 5,5 out of 5,marmora❤️,حلو اوى,neutral,11-06-2025,by Marwa
"NIVEA MEN MEN Antiperspirant Roll-on for Men, 72h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 50ml",https://www.jumia.com.eg/nivea-men-men-antiperspirant-roll-on-for-men-72h-protection-deep-black-carbon-antibacterial-espresso-scent-50ml-37954554.html,LA197ST0R47HXNAFAMZ,4.3 out of 5,5 out of 5,الرائحه جميله,منعيش,neutral,10-06-2025,by جيهان
"NIVEA MEN MEN Antiperspirant Roll-on for Men, 72h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 50ml",https://www.jumia.com.eg/nivea-men-men-antiperspirant-roll-on-for-men-72h-protection-deep-black-carbon-antibacterial-espresso-scent-50ml-37954554.html,LA197ST0R47HXNAFAMZ,4.3 out of 5,5 out of 5,جميله,جميله,neutral,22-05-2025,by Marwa
"NIVEA MEN MEN Antiperspirant Roll-on for Men, 72h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 50ml",https://www.jumia.com.eg/nivea-men-men-antiperspirant-roll-on-for-men-72h-protection-deep-black-carbon-antibacterial-espresso-scent-50ml-37954554.html,LA197ST0R47HXNAFAMZ,4.3 out of 5,1 out of 5,سئ,رائحة سيئه,neutral,21-05-2025,by السيد
"NIVEA MEN MEN Antiperspirant Roll-on for Men, 72h Protection, DEEP Black Carbon Antibacterial, Espresso Scent, 50ml",https://www.jumia.com.eg/nivea-men-men-antiperspirant-roll-on-for-men-72h-protection-deep-black-carbon-antibacterial-espresso-scent-50ml-37954554.html,LA197ST0R47HXNAFAMZ,4.3 out of 5,5 out of 5,ممتاز منعش,منعش وممتاز,neutral,19-05-2025,by اكرم
Care & More Lip Balm Coconut - 4 GM,https://www.jumia.com.eg/care-more-lip-balm-coconut-4-gm-70755899.html,BR316ST1NG95NNAFAMZ,4.2 out of 5,4 out of 5,Good,ترطيبها حلو,neutral,24-08-2025,by Menna Kahled
Care & More Lip Balm Coconut - 4 GM,https://www.jumia.com.eg/care-more-lip-balm-coconut-4-gm-70755899.html,BR316ST1NG95NNAFAMZ,4.2 out of 5,5 out of 5,حلوه,اوى,neutral,28-05-2025,by Engy
"Honor X5b Plus - 6.5"" 128GB/4GB Dual SIM 4G Mobile Phone - Midnight Black",https://www.jumia.com.eg/x5b-plus-6.5-128gb4gb-dual-sim-4g-mobile-phone-midnight-black-honor-mpg3818115.html,HO474MP2NYUZSNAFAMZ,4.1 out of 5,5 out of 5,i love it,The best phone ever thank you jummia,positive,10-08-2025,by Lola
"Honor X5b Plus - 6.5"" 128GB/4GB Dual SIM 4G Mobile Phone - Midnight Black",https://www.jumia.com.eg/x5b-plus-6.5-128gb4gb-dual-sim-4g-mobile-phone-midnight-black-honor-mpg3818115.html,HO474MP2NYUZSNAFAMZ,4.1 out of 5,3 out of 5,غير عملي وبهنج,"غير عملي 
مي وبهنج كتير",neutral,05-08-2025,by Ahmed
NIVEA MEN DEEP Shower Gel - Micro-Fine Clay & Woody Scent - 250ml,https://www.jumia.com.eg/nivea-men-deep-shower-gel-micro-fine-clay-woody-scent-250ml-38087342.html,NI753HB0EII8ZNAFAMZ,4.4 out of 5,4 out of 5,كويس,حلو وريحته حلوو,neutral,11-06-2025,by Engy
NIVEA MEN DEEP Shower Gel - Micro-Fine Clay & Woody Scent - 250ml,https://www.jumia.com.eg/nivea-men-deep-shower-gel-micro-fine-clay-woody-scent-250ml-38087342.html,NI753HB0EII8ZNAFAMZ,4.4 out of 5,5 out of 5,quality,Quality,neutral,22-01-2025,by Yahia
NIVEA MEN DEEP Shower Gel - Micro-Fine Clay & Woody Scent - 250ml,https://www.jumia.com.eg/nivea-men-deep-shower-gel-micro-fine-clay-woody-scent-250ml-38087342.html,NI753HB0EII8ZNAFAMZ,4.4 out of 5,5 out of 5,بيرفيكت,حلو جدا و ريحته كمان حلوة اوي,neutral,10-12-2024,by Ahmed
NIVEA MEN DEEP Shower Gel - Micro-Fine Clay & Woody Scent - 250ml,https://www.jumia.com.eg/nivea-men-deep-shower-gel-micro-fine-clay-woody-scent-250ml-38087342.html,NI753HB0EII8ZNAFAMZ,4.4 out of 5,5 out of 5,اسطوري,ريحته حلوة اوي,neutral,08-12-2024,by abdallah
NIVEA MEN DEEP Shower Gel - Micro-Fine Clay & Woody Scent - 250ml,https://www.jumia.com.eg/nivea-men-deep-shower-gel-micro-fine-clay-woody-scent-250ml-38087342.html,NI753HB0EII8ZNAFAMZ,4.4 out of 5,5 out of 5,توب,كالعادة حاجه محترمة,neutral,01-12-2024,by Ahmed
NIVEA MEN DEEP Shower Gel - Micro-Fine Clay & Woody Scent - 250ml,https://www.jumia.com.eg/nivea-men-deep-shower-gel-micro-fine-clay-woody-scent-250ml-38087342.html,NI753HB0EII8ZNAFAMZ,4.4 out of 5,5 out of 5,Perfect,perfect product with a cheap price,positive,01-12-2024,by Mostafa
NIVEA MEN DEEP Shower Gel - Micro-Fine Clay & Woody Scent - 250ml,https://www.jumia.com.eg/nivea-men-deep-shower-gel-micro-fine-clay-woody-scent-250ml-38087342.html,NI753HB0EII8ZNAFAMZ,4.4 out of 5,5 out of 5,مميز,جميل وحلو,neutral,24-11-2024,by فادي
NIVEA MEN DEEP Shower Gel - Micro-Fine Clay & Woody Scent - 250ml,https://www.jumia.com.eg/nivea-men-deep-shower-gel-micro-fine-clay-woody-scent-250ml-38087342.html,NI753HB0EII8ZNAFAMZ,4.4 out of 5,5 out of 5,اصلي,اصلي,neutral,17-11-2024,by Youmna Mohammed
NIVEA MEN DEEP Shower Gel - Micro-Fine Clay & Woody Scent - 250ml,https://www.jumia.com.eg/nivea-men-deep-shower-gel-micro-fine-clay-woody-scent-250ml-38087342.html,NI753HB0EII8ZNAFAMZ,4.4 out of 5,5 out of 5,nivea men shower gel,Very good,positive,10-11-2024,by Mohamed
"Grouhy GFL1.8KTSS, Kettle 1.8 Liters Stainless Steel",https://www.jumia.com.eg/grouhy-gfl1.8ktss-kettle-1.8-liters-stainless-steel-130970709.html,GR434HA35JJ5RNAFAMZ,3.8 out of 5,5 out of 5,جيدة جدا,شغالة تمام والخامة كويسة والسعر مناسب,neutral,13-08-2025,by mohamed
